positionName,workYear,education,jobNature,financeStage,industryField,companyShortName,city,salary,district,createTime,positionLables,companySize,firstType,secondType,isSchoolJob,minSalary,maxSalary,maxCompanySize,companyScale
数据分析师-faceu,3-5年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,深圳,15k-30k,宝安区,2018-07-17,[],2000人以上,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析岗,3-5年,本科,全职,上市公司,"电子商务,数据服务",京东集团,深圳,14k-24k,宝安区,2018-07-16,"['大数据', '数据挖掘']",2000人以上,开发/测试/运维类,数据开发,0,14.0,24.0,2000,大型企业
数据分析师,3-5年,本科,全职,不需要融资,"移动互联网,金融",江苏亿科达,深圳,10k-15k,福田区,2018-07-19,"['hadoop', '算法', '数据仓库', '建模', '数据挖掘']",500-2000人,开发/测试/运维类,数据开发,0,10.0,15.0,2000,大型企业
高级数据分析,3-5年,本科,全职,不需要融资,金融,恒信永利,深圳,15K-30K,南山区,2018-07-11,"['大数据', '逻辑回归']",2000人以上,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析主管（市场）,3-5年,本科,全职,不需要融资,金融,中安信业,深圳,20k-25k,福田区,2018-07-18,"['中级', '大数据', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,20.0,25.0,2000,大型企业
数据分析专家,3-5年,本科,全职,B轮,金融,小赢科技,深圳,20k-25k,南山区,2018-07-17,"['金融', 'SPSS', '用户研究']",500-2000人,市场/商务/销售类,市场/营销,0,20.0,25.0,2000,大型企业
数据分析师（挖掘方向）,3-5年,本科,全职,上市公司,游戏,吉比特,深圳,15k-20k,南山区,2018-07-19,"['游戏', '数据挖掘', '建模']",150-500人,开发/测试/运维类,数据开发,0,15.0,20.0,500,中型企业
数据分析师,3-5年,本科,全职,不需要融资,"移动互联网,金融",民投金服,深圳,10k-18k,南山区,2018-07-19,"['资深', '大数据']",150-500人,运营/编辑/客服,运营,0,10.0,18.0,500,中型企业
数据分析师-深圳-02522,3-5年,本科,全职,不需要融资,移动互联网,武汉佰钧成技术有限公司,深圳,6k-12k,龙岗区,2018-06-20,['专员'],2000人以上,产品/需求/项目类,数据分析,0,6.0,12.0,2000,大型企业
数据分析师(商业方向，中高级）,3-5年,本科,全职,A轮,"移动互联网,数据服务",一面数据,深圳,15k-25k,南山区,2018-07-18,"['产品经理', 'Java']",15-50人,开发/测试/运维类,数据开发,0,15.0,25.0,50,小型企业
数据分析工程师,3-5年,本科,全职,不需要融资,"金融,移动互联网",WeSure微保,深圳,15k-30k,南山区,2018-07-12,"['高级', '算法', '数据挖掘', '建模']",150-500人,开发/测试/运维类,数据开发,0,15.0,30.0,500,中型企业
高级数据分析经理,3-5年,本科,全职,上市公司,"电子商务,其他",Walmart China,深圳,15k-25k,福田区,2018-06-21,"['总监', '资深', 'BI', '商业']",2000人以上,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析（经营业务数据方向）,3-5年,本科,全职,不需要融资,"O2O,生活服务",前海联动云,深圳,8k-15k,罗湖区,2018-07-10,['运营'],2000人以上,市场/商务/销售类,市场/营销,0,8.0,15.0,2000,大型企业
20718-数据分析工程师（深圳）,3-5年,本科,全职,上市公司,"移动互联网 ,游戏",腾讯,深圳,18k-36k,南山区,2018-07-19,"['数据挖掘', '大数据']",2000人以上,开发/测试/运维类,数据开发,0,18.0,36.0,2000,大型企业
数据分析师,3-5年,本科,全职,上市公司,"移动互联网,企业服务",明源云,深圳,18k-30k,南山区,2018-07-18,"['运营', '大数据']",2000人以上,产品/需求/项目类,数据分析,0,18.0,30.0,2000,大型企业
数据分析师（游戏）,3-5年,本科,全职,上市公司,游戏,吉比特,深圳,10k-15k,南山区,2018-07-19,"['游戏', '业务运营', '数据挖掘', '建模', '数值']",150-500人,产品/需求/项目类,数据分析,0,10.0,15.0,500,中型企业
高级数据分析师（数据建模方向）,3-5年,本科,全职,不需要融资,金融,中安信业,深圳,15k-25k,福田区,2018-07-18,"['银行', '资深', '算法', '数据挖掘']",2000人以上,开发/测试/运维类,数据开发,0,15.0,25.0,2000,大型企业
数据分析师,3-5年,本科,全职,不需要融资,"企业服务,金融",希为科技,深圳,15k-25k,福田区,2018-07-19,"['高级', '数据挖掘', 'SQL', 'sas', 'python']",15-50人,产品/需求/项目类,数据分析,0,15.0,25.0,50,小型企业
数据分析师,3-5年,本科,全职,不需要融资,"移动互联网,金融",买买提信息科技,深圳,10k-15k,福田区,2018-07-17,"['金融', '电商', 'SQL', 'BI']",150-500人,产品/需求/项目类,数据分析,0,10.0,15.0,500,中型企业
数据分析师,3-5年,本科,全职,A轮,"移动互联网,硬件",魅族,深圳,15k-25k,南山区,2018-06-27,"['运营', '产品', '内容']",2000人以上,运营/编辑/客服,运营,0,15.0,25.0,2000,大型企业
数据分析师,3-5年,本科,全职,A轮,"企业服务,金融",深圳白骑士大数据有限公司,深圳,15k-30k,南山区,2018-07-19,"['金融', '大数据']",50-150人,技术,后端开发,0,15.0,30.0,150,小型企业
数据分析师,3-5年,本科,全职,不需要融资,移动互联网,花旦传媒有限公司,深圳,15k-25k,南山区,2018-06-27,"['大数据', '数据挖掘']",50-150人,设计,数据分析,0,15.0,25.0,150,小型企业
MIG03-高级数据分析师（深圳）,3-5年,本科,全职,上市公司,"移动互联网 ,游戏",腾讯,深圳,20k-40k,南山区,2018-07-19,"['数据挖掘', '大数据']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
风险管理（高级）数据分析师-风险管理部,3-5年,本科,全职,A轮,金融,人人聚财,深圳,10k-20k,南山区,2018-07-11,['风控'],2000人以上,金融类,风控,0,10.0,20.0,2000,大型企业
数据分析工程师,3-5年,本科,全职,不需要融资,金融,招联金融,深圳,18k-28k,南山区,2018-07-16,['大数据'],500-2000人,技术,后端开发,0,18.0,28.0,2000,大型企业
数据分析师,3-5年,本科,全职,未融资,"移动互联网,数据服务",钻石邦客,深圳,16k-25k,罗湖区,2018-06-24,"['大数据', '数据挖掘', 'SPSS']",50-150人,开发/测试/运维类,数据开发,0,16.0,25.0,150,小型企业
中级数据分析师（App方向）,3-5年,本科,全职,C轮,"移动互联网,金融",随手科技,深圳,10k-20k,南山区,2018-07-18,"['理财', '数据挖掘', '大数据']",500-2000人,开发/测试/运维类,数据开发,0,10.0,20.0,2000,大型企业
数据分析工程师,3-5年,本科,全职,B轮,生活服务,派鲜,深圳,10k-13k,南山区,2018-07-12,"['移动互联网', '数据挖掘', '大数据']",150-500人,开发/测试/运维类,数据开发,0,10.0,13.0,500,中型企业
数据分析（建模方向）,3-5年,本科,全职,不需要融资,金融,友金所,深圳,15k-25k,南山区,2018-07-16,['数据建模'],500-2000人,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析师,3-5年,本科,全职,上市公司,医疗健康,康哲药业,深圳,10k-15k,南山区,2018-07-06,"['大数据', '数据挖掘', 'SQL', 'SPSS']",2000人以上,运营/编辑/客服,运营,0,10.0,15.0,2000,大型企业
mig -- 数据分析师,3-5年,本科,全职,上市公司,"移动互联网 ,游戏",腾讯,深圳,18k-36k,南山区,2018-07-19,['数据挖掘'],2000人以上,开发/测试/运维类,数据开发,0,18.0,36.0,2000,大型企业
资深数据分析师,3-5年,本科,全职,D轮及以上,"移动互联网,生活服务",小黄狗环保科技有限公...,深圳,15k-30k,南山区,2018-07-12,"['金融', '电商', '游戏', '社交', '用户研究']",2000人以上,开发/测试/运维类,数据开发,0,15.0,30.0,2000,大型企业
数据分析师,3-5年,本科,全职,A轮,移动互联网,共享伞：漂流伞mobrella,深圳,10k-20k,福田区,2018-07-17,"['文化娱乐', '大数据', '数据挖掘']",50-150人,开发/测试/运维类,数据开发,0,10.0,20.0,150,小型企业
数据分析-BI,3-5年,本科,全职,上市公司,"电子商务,其他",Walmart China,深圳,10k-20k,福田区,2018-06-21,"['大数据', '数据挖掘']",2000人以上,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
高级数据分析师/经理,3-5年,本科,全职,C轮,金融,投哪网,深圳,20k-40k,福田区,2018-07-02,"['数据挖掘', 'SPSS']",2000人以上,产品/需求/项目类,数据分析,0,20.0,40.0,2000,大型企业
数据分析师,3-5年,本科,全职,A轮,移动互联网,一满乐,深圳,10k-15k,南山区,2018-07-06,"['大数据', '数据挖掘', '建模']",15-50人,产品/需求/项目类,数据分析,0,10.0,15.0,50,小型企业
数据分析工程师,3-5年,本科,全职,不需要融资,"移动互联网,金融",达飞科技控股,深圳,20k-40k,福田区,2018-06-25,"['高级', '大数据', '数据挖掘']",2000人以上,产品/需求/项目类,数据分析,0,20.0,40.0,2000,大型企业
金融数据分析师,3-5年,本科,全职,天使轮,"数据服务,金融",鹏元数据技术,深圳,10k-20k,福田区,2018-07-16,"['金融', '征信', '行业研究', '策略设计', '证券']",15-50人,金融类,风控,0,10.0,20.0,50,小型企业
数据分析师,3-5年,本科,全职,上市公司,"移动互联网,金融",众禄基金,深圳,12k-24k,罗湖区,2018-07-17,"['数据挖掘', '大数据', 'SPSS', 'sas']",150-500人,开发/测试/运维类,数据开发,0,12.0,24.0,500,中型企业
中级数据分析师,3-5年,本科,全职,不需要融资,"移动互联网,广告营销",微思敦,深圳,12k-18k,南山区,2018-07-16,"['大数据', '数据挖掘']",50-150人,开发/测试/运维类,数据开发,0,12.0,18.0,150,小型企业
MIG13-大数据分析师（深圳）,3-5年,本科,全职,上市公司,"移动互联网 ,游戏",腾讯,深圳,18k-36k,南山区,2018-07-19,"['信息安全', '数据挖掘', '算法', '机器学习']",2000人以上,开发/测试/运维类,数据开发,0,18.0,36.0,2000,大型企业
高级数据分析师 （分析经理）,3-5年,本科,全职,C轮,金融,投哪网,深圳,18k-36k,福田区,2018-07-16,[],2000人以上,产品/需求/项目类,数据分析,0,18.0,36.0,2000,大型企业
高级数据分析师（平台技术部）,3-5年,本科,全职,不需要融资,"社交网络,生活服务",珍爱网,深圳,15k-25k,南山区,2018-07-10,"['大数据', 'SQL', 'SPSS']",2000人以上,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析建模经理,3-5年,本科,全职,A轮,金融,小窝金服,深圳,20k-30k,南山区,2018-07-04,"['征信', '风控']",150-500人,金融类,风控,0,20.0,30.0,500,中型企业
数据分析专员（会员）,3-5年,本科,全职,A轮,"电子商务,其他",全棉时代,深圳,7k-12k,龙华新区,2018-07-12,[],500-2000人,开发/测试/运维类,数据开发,0,7.0,12.0,2000,大型企业
地产数据分析专员,3-5年,本科,全职,上市公司,企业服务,世联行,深圳,7k-14k,罗湖区,2018-07-19,"['房产服务', '房地产', '策略']",2000人以上,其他,房地产|建筑业,0,7.0,14.0,2000,大型企业
产品经理（数据分析）,3-5年,本科,全职,A轮,数据服务,八爪鱼,深圳,15k-30k,南山区,2018-07-19,"['企业服务', '产品设计', '用户研究']",50-150人,产品/需求/项目类,产品设计/需求分析,0,15.0,30.0,150,小型企业
高级广告数据分析师,3-5年,本科,全职,不需要融资,移动互联网,OPPO,深圳,20k-40k,南山区,2018-07-09,"['广告营销', '大数据', '数据挖掘', '建模']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
数据分析工程师（互联网+教育）,3-5年,本科,全职,上市公司,"移动互联网,教育",海云天科技,深圳,8k-15k,南山区,2018-07-16,"['教育', 'SPSS']",500-2000人,开发/测试/运维类,数据开发,0,8.0,15.0,2000,大型企业
数据分析师（贷款方向）,3-5年,本科,全职,C轮,"移动互联网,金融",随手科技,深圳,13k-25k,南山区,2018-07-16,"['金融', '运营', '数据挖掘', 'SPSS']",500-2000人,产品/需求/项目类,数据分析,0,13.0,25.0,2000,大型企业
数据分析师（大数据风控）,3-5年,本科,全职,A轮,"移动互联网,金融",易付税,深圳,15k-30k,南山区,2018-06-22,"['金融', '策略设计', '建模']",150-500人,金融类,风控,0,15.0,30.0,500,中型企业
智慧城市—数据分析师,3-5年,本科,全职,上市公司,电子商务,平安好房,深圳,15k-25k,福田区,2018-07-19,"['BI', '大数据', '数据挖掘']",500-2000人,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析师,3-5年,本科,全职,C轮,"移动互联网,O2O",货拉拉手机打车软件,深圳,11k-22k,福田区,2018-07-17,"['大数据', '数据挖掘', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,11.0,22.0,2000,大型企业
风险数据分析师,3-5年,本科,全职,B轮,金融,我来贷WeLab,深圳,18k-30k,南山区,2018-07-09,"['金融', '征信', '大数据', '风控', '量化']",500-2000人,金融类,风控,0,18.0,30.0,2000,大型企业
数据分析开发工程师（深圳）,3-5年,本科,全职,上市公司,"移动互联网 ,游戏",腾讯,深圳,15k-30k,南山区,2018-07-16,"['高级', '数据挖掘']",2000人以上,开发/测试/运维类,数据开发,0,15.0,30.0,2000,大型企业
数据分析师,3-5年,本科,全职,B轮,移动互联网,乐刷,深圳,15k-25k,南山区,2018-07-18,[],150-500人,产品|需求|项目类,数据分析,0,15.0,25.0,500,中型企业
高级游戏数据分析师,3-5年,本科,全职,不需要融资,移动互联网,OPPO,深圳,15k-30k,南山区,2018-07-09,"['游戏', '大数据', '数据挖掘', '建模', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,15.0,30.0,2000,大型企业
供应链数据分析师,3-5年,本科,全职,A轮,电子商务,thestudio,深圳,8k-16k,罗湖区,2018-07-17,"['物流', '外贸', 'SPSS', '数据管理']",50-150人,市场/商务/销售类,供应链,0,8.0,16.0,150,小型企业
高级数据分析-BI,3-5年,本科,全职,C轮,"移动互联网,O2O",土巴兔,深圳,20k-40k,南山区,2018-06-19,"['大数据', '数据挖掘']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
ETL BI Developer 数据分析师,3-5年,本科,全职,上市公司,金融,金证股份,深圳,12k-20k,南山区,2018-07-18,"['金融', '大数据', 'Java', 'SQL']",2000人以上,产品/需求/项目类,数据分析,0,12.0,20.0,2000,大型企业
数据分析,3-5年,本科,全职,上市公司,移动互联网,迅雷,深圳,15k-30k,南山区,2018-07-16,"['金融', '大数据', '数据挖掘']",500-2000人,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析师,3-5年,本科,全职,未融资,移动互联网,vivo,深圳,15k-25k,福田区,2018-07-12,"['金融', '信息安全', '广告营销', '数据挖掘', 'python']",2000人以上,开发/测试/运维类,数据开发,0,15.0,25.0,2000,大型企业
数据分析师（信贷政策方向）,3-5年,本科,全职,不需要融资,金融,中腾信,深圳,12k-22k,南山区,2018-07-13,"['金融', '银行', '建模', '风控', '策略设计']",2000人以上,金融类,风控,0,12.0,22.0,2000,大型企业
资产数据分析 (MJ000102),3-5年,本科,全职,上市公司,移动互联网,乐信,深圳,15k-22k,南山区,2018-07-12,"['高级', '中级']",2000人以上,开发/测试/运维类,数据开发,0,15.0,22.0,2000,大型企业
数据分析师,3-5年,本科,全职,B轮,"教育,移动互联网",美联英语在线VIP,深圳,10k-15k,龙岗区,2018-06-29,"['大数据', '数据挖掘', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,10.0,15.0,2000,大型企业
数据分析专员,3-5年,本科,全职,上市公司,"移动互联网,O2O",顺丰-丰e足食,深圳,12k-18k,南山区,2018-07-04,"['电商', '物流', 'BI', '业务运营', '大数据']",2000人以上,产品/需求/项目类,数据分析,0,12.0,18.0,2000,大型企业
数据分析测试工程师,3-5年,本科,全职,A轮,"移动互联网,O2O",深圳市丰巢科技有限公司,深圳,13k-20k,南山区,2018-07-11,"['大数据', 'python']",500-2000人,开发/测试/运维类,测试,0,13.0,20.0,2000,大型企业
数据分析师（官网）,3-5年,本科,全职,A轮,"电子商务,其他",全棉时代,深圳,10k-18k,龙华新区,2018-07-12,"['高级', '运营', '数据挖掘']",500-2000人,产品/需求/项目类,数据分析,0,10.0,18.0,2000,大型企业
金融高级数据分析工程师（深圳）,3-5年,本科,全职,上市公司,"移动互联网 ,游戏",腾讯,深圳,25k-50k,南山区,2018-07-09,"['hadoop', '数据挖掘', '机器学习', '人工智能', 'spark']",2000人以上,开发/测试/运维类,数据开发,0,25.0,50.0,2000,大型企业
数据分析师,3-5年,本科,全职,不需要融资,"移动互联网,金融",达飞科技控股,深圳,8k-15k,罗湖区,2018-06-25,"['金融', '高级', '风控']",2000人以上,开发/测试/运维类,数据开发,0,8.0,15.0,2000,大型企业
